date,deviation_pct,position_S1_thr3,position_S2_thr5,position_S3_sc10
2021-02-10,26.228239182947256,0.0,-1.0,-1.0
2021-02-11,27.412447192915756,0.0,-1.0,-1.0
2021-02-12,28.988791958797712,0.0,-1.0,-1.0
2021-02-15,31.933882384799862,0.0,-1.0,-1.0
2021-02-16,33.21069922905322,0.0,-1.0,-1.0
2021-02-17,31.49013900515929,0.0,-1.0,-1.0
2021-02-18,28.878449324107724,0.0,-1.0,-1.0
2021-02-19,31.82331704157275,0.0,-1.0,-1.0
2021-02-20,30.8718734799994,0.0,-1.0,-1.0
2021-02-22,30.699560323069907,0.0,-1.0,-1.0
2021-02-24,28.44025230127045,0.0,-1.0,-1.0
2021-02-25,30.550312408269285,0.0,-1.0,-1.0
2021-02-26,28.883429944136154,0.0,-1.0,-1.0
2021-03-01,29.78372917889647,0.0,-1.0,-1.0
2021-03-02,30.426377648468428,0.0,-1.0,-1.0
2021-03-03,29.443167618624557,0.0,-1.0,-1.0
2021-03-04,28.438550642482152,0.0,-1.0,-1.0
2021-03-05,29.668525573811323,0.0,-1.0,-1.0
2021-03-09,32.14933501445225,0.0,-1.0,-1.0
2021-03-10,32.27419190913383,0.0,-1.0,-1.0
2021-03-11,34.279887321801894,0.0,-1.0,-1.0
2021-03-12,35.60750808150437,0.0,-1.0,-1.0
2021-03-15,37.73165182868927,0.0,-1.0,-1.0
2021-03-16,37.60623380595811,0.0,-1.0,-1.0
2021-03-17,35.083249751488225,0.0,-1.0,-1.0
2021-03-18,35.488998980350075,0.0,-1.0,-1.0
2021-03-19,35.24947421030768,0.0,-1.0,-1.0
2021-03-22,36.06888748499153,0.0,-1.0,-1.0
2021-03-23,37.23788745822534,0.0,-1.0,-1.0
2021-03-24,37.13068047066439,0.0,-1.0,-1.0
2021-03-25,34.182810712666864,0.0,-1.0,-1.0
2021-03-26,34.50588107480088,0.0,-1.0,-1.0
2021-03-29,35.83578566264192,0.0,-1.0,-1.0
2021-03-30,36.45205370975173,0.0,-1.0,-1.0
2021-03-31,36.15856309857772,0.0,-1.0,-1.0
2021-04-01,36.14300208816521,0.0,-1.0,-1.0
2021-04-02,36.98272209125999,0.0,-1.0,-1.0
2021-04-05,35.36752857020089,0.0,-1.0,-1.0
2021-04-06,35.90906273863046,0.0,-1.0,-1.0
2021-04-07,36.3377610221471,0.0,-1.0,-1.0
2021-04-08,36.8177520316868,0.0,-1.0,-1.0
2021-04-09,35.78617515239628,0.0,-1.0,-1.0
2021-04-12,36.51644422371607,0.0,-1.0,-1.0
2021-04-13,36.47752492818881,0.0,-1.0,-1.0
2021-04-14,35.85132686232604,0.0,-1.0,-1.0
2021-04-15,35.80804413784024,0.0,-1.0,-1.0
2021-04-16,35.375217283849736,0.0,-1.0,-1.0
2021-04-19,35.098720375899475,0.0,-1.0,-1.0
2021-04-20,34.57500336297075,0.0,-1.0,-1.0
2021-04-21,33.99270271873538,0.0,-1.0,-1.0
2021-04-22,34.4012574880999,0.0,-1.0,-1.0
2021-04-23,33.99684542509463,0.0,-1.0,-1.0
2021-04-26,34.08807346170588,0.0,-1.0,-1.0
2021-04-27,33.76777555702073,0.0,-1.0,-1.0
2021-04-28,32.98314031241168,0.0,-1.0,-1.0
2021-04-29,32.29484920716374,0.0,-1.0,-1.0
2021-04-30,31.09715692809363,0.0,-1.0,-1.0
2021-05-04,31.7735575772242,0.0,-1.0,-1.0
2021-05-05,33.99878615950796,0.0,-1.0,-1.0
2021-05-06,34.11239450793519,0.0,-1.0,-1.0
2021-05-07,34.6871905780098,0.0,-1.0,-1.0
2021-05-10,35.07374361040849,0.0,-1.0,-1.0
2021-05-11,33.81143880674424,0.0,-1.0,-1.0
2021-05-12,34.047575745403336,0.0,-1.0,-1.0
2021-05-13,33.86477626359776,0.0,-1.0,-1.0
2021-05-14,33.20242790657415,0.0,-1.0,-1.0
2021-05-17,33.33136118947695,0.0,-1.0,-1.0
2021-05-18,34.78108142968124,0.0,-1.0,-1.0
2021-05-19,33.173123940516234,0.0,-1.0,-1.0
2021-05-20,32.60674791290612,0.0,-1.0,-1.0
2021-05-21,33.21758435271216,0.0,-1.0,-1.0
2021-05-24,33.368881696660544,0.0,-1.0,-1.0
2021-05-25,34.20935942421117,0.0,-1.0,-1.0
2021-05-26,34.70336516837293,0.0,-1.0,-1.0
2021-05-27,35.94998959052964,0.0,-1.0,-1.0
2021-05-28,35.36490869851474,0.0,-1.0,-1.0
2021-05-31,35.26461518603669,0.0,-1.0,-1.0
2021-06-01,36.75237306768815,0.0,-1.0,-1.0
2021-06-02,38.86252053994599,0.0,-1.0,-1.0
2021-06-03,38.48536894823307,0.0,-1.0,-1.0
2021-06-04,39.03063537179028,0.0,-1.0,-1.0
2021-06-07,39.925333579088694,0.0,-1.0,-1.0
2021-06-08,40.12921640415696,0.0,-1.0,-1.0
2021-06-09,41.25569125571109,0.0,-1.0,-1.0
2021-06-10,40.13867591608442,0.0,-1.0,-1.0
2021-06-11,39.692424356360135,0.0,-1.0,-1.0
2021-06-14,40.040194911006125,0.0,-1.0,-1.0
2021-06-15,39.52985719875295,0.0,-1.0,-1.0
2021-06-16,40.24546861950078,0.0,-1.0,-1.0
2021-06-17,39.13877259216705,0.0,-1.0,-1.0
2021-06-18,37.73708946240115,0.0,-1.0,-1.0
2021-06-21,38.2998815887422,0.0,-1.0,-1.0
2021-06-22,38.53055718781449,0.0,-1.0,-1.0
2021-06-23,38.47589751279132,0.0,-1.0,-1.0
2021-06-24,37.77279487040326,0.0,-1.0,-1.0
2021-06-25,37.987648997610336,0.0,-1.0,-1.0
2021-06-28,38.47332561074492,0.0,-1.0,-1.0
2021-06-29,37.89769156941991,0.0,-1.0,-1.0
2021-06-30,39.28548119657962,0.0,-1.0,-1.0
2021-07-01,39.93676371424848,0.0,-1.0,-1.0
2021-07-02,39.83206919428142,0.0,-1.0,-1.0
2021-07-05,39.966679734786496,0.0,-1.0,-1.0
2021-07-06,40.203540645297565,0.0,-1.0,-1.0
2021-07-07,40.37895541275505,0.0,-1.0,-1.0
2021-07-08,39.467635202089355,0.0,-1.0,-1.0
2021-07-09,38.675295791602494,0.0,-1.0,-1.0
2021-07-12,39.30631517823675,0.0,-1.0,-1.0
2021-07-13,39.031183231263,0.0,-1.0,-1.0
2021-07-14,37.250819882801764,0.0,-1.0,-1.0
2021-07-15,35.63002662524441,0.0,-1.0,-1.0
2021-07-16,34.141640170876755,0.0,-1.0,-1.0
2021-07-19,31.389313120771178,0.0,-1.0,-1.0
2021-07-20,30.802361796198817,0.0,-1.0,-1.0
2021-07-21,30.45316462452132,0.0,-1.0,-1.0
2021-07-22,30.528884923394894,0.0,-1.0,-1.0
2021-07-23,29.65250034055189,0.0,-1.0,-1.0
2021-07-26,30.137728777326366,0.0,-1.0,-1.0
2021-07-27,28.90760502588352,0.0,-1.0,-1.0
2021-07-28,30.19976909403741,0.0,-1.0,-1.0
2021-07-29,30.934262135224056,0.0,-1.0,-1.0
2021-07-30,29.423226741280708,0.0,-1.0,-1.0
2021-08-02,30.247752129071117,0.0,-1.0,-1.0
2021-08-03,30.450235446426376,0.0,-1.0,-1.0
2021-08-04,31.06041815776286,0.0,-1.0,-1.0
2021-08-05,31.60578604912583,0.0,-1.0,-1.0
2021-08-06,30.733557084832675,0.0,-1.0,-1.0
2021-08-09,32.06465064860842,0.0,-1.0,-1.0
2021-08-10,33.2291837124326,0.0,-1.0,-1.0
2021-08-11,33.485170604967564,0.0,-1.0,-1.0
2021-08-12,33.88024527242144,0.0,-1.0,-1.0
2021-08-13,32.70596975584397,0.0,-1.0,-1.0
2021-08-16,32.71092496842836,0.0,-1.0,-1.0
2021-08-17,33.90820008942157,0.0,-1.0,-1.0
2021-08-18,33.52432059666592,0.0,-1.0,-1.0
2021-08-19,31.248073470779914,0.0,-1.0,-1.0
2021-08-20,30.449713714917472,0.0,-1.0,-1.0
2021-08-23,32.18060011477761,0.0,-1.0,-1.0
2021-08-24,32.51949653431174,0.0,-1.0,-1.0
2021-08-25,32.299117330141684,0.0,-1.0,-1.0
2021-08-26,31.705399381069732,0.0,-1.0,-1.0
2021-08-27,32.20428570642304,0.0,-1.0,-1.0
2021-08-30,33.61867540797099,0.0,-1.0,-1.0
2021-08-31,32.92200086365171,0.0,-1.0,-1.0
2021-09-01,34.59246519430727,0.0,-1.0,-1.0
2021-09-02,35.63590606385074,0.0,-1.0,-1.0
2021-09-03,35.64319219999257,0.0,-1.0,-1.0
2021-09-06,36.81596566798832,0.0,-1.0,-1.0
2021-09-07,36.31677339416277,0.0,-1.0,-1.0
2021-09-08,36.43274280193089,0.0,-1.0,-1.0
2021-09-09,35.48916703578124,0.0,-1.0,-1.0
2021-09-10,35.165684102163965,0.0,-1.0,-1.0
2021-09-13,36.35439082132122,0.0,-1.0,-1.0
2021-09-14,37.2213204582803,0.0,-1.0,-1.0
2021-09-15,38.044082197843785,0.0,-1.0,-1.0
2021-09-16,37.35769609864805,0.0,-1.0,-1.0
2021-09-17,37.15839412697073,0.0,-1.0,-1.0
2021-09-20,35.97275188045823,0.0,-1.0,-1.0
2021-09-21,35.63696242528147,0.0,-1.0,-1.0
2021-09-22,37.31800690432983,0.0,-1.0,-1.0
2021-09-23,38.670522409274646,0.0,-1.0,-1.0
2021-09-24,38.95801713467824,0.0,-1.0,-1.0
2021-09-27,40.52003581556605,0.0,-1.0,-1.0
2021-09-28,39.80925315617583,0.0,-1.0,-1.0
2021-09-29,39.14537105092835,0.0,-1.0,-1.0
2021-09-30,41.19632146416423,0.0,-1.0,-1.0
2021-10-01,40.69873464378051,0.0,-1.0,-1.0
2021-10-04,42.68339231333662,0.0,-1.0,-1.0
2021-10-05,48.076938802534606,0.0,-1.0,-1.0
2021-10-06,46.394112004650225,0.0,-1.0,-1.0
2021-10-07,46.73587849160945,0.0,-1.0,-1.0
2021-10-08,46.121810670761,0.0,-1.0,-1.0
2021-10-11,47.84259255259868,0.0,-1.0,-1.0
2021-10-12,47.162351174262085,0.0,-1.0,-1.0
2021-10-13,45.6538213090512,0.0,-1.0,-1.0
2021-10-14,45.711863756697845,0.0,-1.0,-1.0
2021-10-15,46.01510126022477,0.0,-1.0,-1.0
2021-10-18,46.31222686798038,0.0,-1.0,-1.0
2021-10-19,46.67087200797948,0.0,-1.0,-1.0
2021-10-20,47.18852676593399,0.0,-1.0,-1.0
2021-10-21,45.484737559485325,0.0,-1.0,-1.0
2021-10-22,48.029257590287514,0.0,-1.0,-1.0
2021-10-25,53.782053569808205,0.0,-1.0,-1.0
2021-10-26,53.33912880969744,0.0,-1.0,-1.0
2021-10-27,52.04899327759607,0.0,-1.0,-1.0
2021-10-28,53.503508327010096,0.0,-1.0,-1.0
2021-10-29,51.537351859722214,0.0,-1.0,-1.0
2021-11-01,54.910953534541676,0.0,-1.0,-1.0
2021-11-02,53.87676313176284,0.0,-1.0,-1.0
2021-11-03,52.880360965828245,0.0,-1.0,-1.0
2021-11-05,51.8545611363177,0.0,-1.0,-1.0
2021-11-08,52.06216026098092,0.0,-1.0,-1.0
2021-11-09,49.3121668602166,0.0,-1.0,-1.0
2021-11-10,48.15246641186186,0.0,-1.0,-1.0
2021-11-11,47.896430807084634,0.0,-1.0,-1.0
2021-11-12,46.23832998641815,0.0,-1.0,-1.0
2021-11-15,47.49372803534728,0.0,-1.0,-1.0
2021-11-16,48.09401196133069,0.0,-1.0,-1.0
2021-11-17,48.72258471070825,0.0,-1.0,-1.0
2021-11-18,48.01145226419692,0.0,-1.0,-1.0
2021-11-19,45.662054760351765,0.0,-1.0,-1.0
2021-11-22,43.69289603797162,0.0,-1.0,-1.0
2021-11-23,47.40972786470032,0.0,-1.0,-1.0
2021-11-24,45.24856699102535,0.0,-1.0,-1.0
2021-11-25,43.25635897530296,0.0,-1.0,-1.0
2021-11-26,37.87867824393523,0.0,-1.0,-1.0
2021-11-29,38.317982961157625,0.0,-1.0,-1.0
2021-11-30,38.38119950194938,0.0,-1.0,-1.0
2021-12-01,40.78331336225054,0.0,-1.0,-1.0
2021-12-02,40.32345235195835,0.0,-1.0,-1.0
2021-12-03,38.79177561173288,0.0,-1.0,-1.0
2021-12-06,36.22412172536933,0.0,-1.0,-1.0
2021-12-07,38.77347844616976,0.0,-1.0,-1.0
2021-12-08,35.118248844542975,0.0,-1.0,-1.0
2021-12-09,35.57613410382663,0.0,-1.0,-1.0
2021-12-10,33.24667368902712,0.0,-1.0,-1.0
2021-12-13,28.605291030766054,0.0,-1.0,-1.0
2021-12-14,28.78061639852776,0.0,-1.0,-1.0
2021-12-15,28.718525281369512,0.0,-1.0,-1.0
2021-12-16,32.665442239996544,0.0,-1.0,-1.0
2021-12-17,30.31403498542222,0.0,-1.0,-1.0
2021-12-20,28.41801304548026,0.0,-1.0,-1.0
2021-12-21,29.228262567231035,0.0,-1.0,-1.0
2021-12-22,30.15089179962407,0.0,-1.0,-1.0
2021-12-23,28.18892922549603,0.0,-1.0,-1.0
2021-12-24,27.185268689629293,0.0,-1.0,-1.0
2021-12-27,28.823178870582478,0.0,-1.0,-1.0
2021-12-28,29.690902768473148,0.0,-1.0,-1.0
2021-12-29,28.54362047525123,0.0,-1.0,-1.0
2021-12-30,29.484972159120137,0.0,-1.0,-1.0
2022-01-03,30.272772189560058,0.0,-1.0,-1.0
2022-01-04,30.95224254272417,0.0,-1.0,-1.0
2022-01-05,28.299445042907468,0.0,-1.0,-1.0
2022-01-06,28.263027101991845,0.0,-1.0,-1.0
2022-01-07,28.721107966727022,0.0,-1.0,-1.0
2022-01-10,29.471764953344138,0.0,-1.0,-1.0
2022-01-11,32.98083695451777,0.0,-1.0,-1.0
2022-01-12,34.96695963379244,0.0,-1.0,-1.0
2022-01-13,33.58018625069672,0.0,-1.0,-1.0
2022-01-14,33.12908416923479,0.0,-1.0,-1.0
2022-01-17,32.97228764844999,0.0,-1.0,-1.0
2022-01-18,24.020945344730606,0.0,-1.0,-1.0
2022-01-19,25.879114864434925,0.0,-1.0,-1.0
2022-01-20,29.429324981098205,0.0,-1.0,-1.0
2022-01-21,27.492733934908188,0.0,-1.0,-1.0
2022-01-24,22.984918613368865,0.0,-1.0,-1.0
2022-01-25,24.027227188158086,0.0,-1.0,-1.0
2022-01-26,27.197082333790945,0.0,-1.0,-1.0
2022-01-27,27.354198878064516,0.0,-1.0,-1.0
2022-01-28,28.447670850579154,0.0,-1.0,-1.0
2022-01-31,28.794768326169894,0.0,-1.0,-1.0
2022-02-01,29.116616073990254,0.0,-1.0,-1.0
2022-02-02,27.76649004980014,0.0,-1.0,-1.0
2022-02-03,24.909511373870963,0.0,-1.0,-1.0
2022-02-04,24.258442497806243,0.0,-1.0,-1.0
2022-02-07,24.166152682205055,0.0,-1.0,-1.0
2022-02-08,26.670702465861208,0.0,-1.0,-1.0
2022-02-09,29.432985573182393,0.0,-1.0,-1.0
2022-02-10,29.92448373054144,0.0,-1.0,-1.0
2022-02-11,30.660168295364485,0.0,-1.0,-1.0
2022-02-14,32.2343445572381,0.0,-1.0,-1.0
2022-02-15,32.33269792040234,0.0,-1.0,-1.0
2022-02-16,32.38648924331993,0.0,-1.0,-1.0
2022-02-17,28.102479533134627,0.0,-1.0,-1.0
2022-02-18,24.016583449203765,0.0,-1.0,-1.0
2022-02-21,18.93517367420523,0.0,-1.0,-1.0
2022-02-22,23.197791013296197,0.0,-1.0,-1.0
2022-02-24,15.818547788940695,0.0,-1.0,-1.0
2022-02-25,18.044111706746424,0.0,-1.0,-1.0
2022-03-24,26.272666621737173,0.0,-1.0,-1.0
2022-03-25,18.34502559928972,0.0,-1.0,-1.0
2022-03-28,14.872013471309486,0.0,-1.0,-1.0
2022-03-29,5.730738741951469,0.0,-1.0,-1.0
2022-03-30,4.009510139222727,0.0,-1.0,-0.5730738741951469
2022-03-31,4.424362055659126,0.0,0.0,-0.4009510139222727
2022-04-01,10.09635703569327,0.0,0.0,-0.44243620556591257
2022-04-04,13.539931942964722,0.0,-1.0,-1.0
2022-04-05,6.857443845945821,0.0,-1.0,-1.0
2022-04-06,4.984803353674261,0.0,-1.0,-0.6857443845945821
2022-04-07,4.907490345015342,0.0,0.0,-0.4984803353674261
2022-04-08,-6.753594639492599,0.0,0.0,-0.4907490345015342
2022-04-11,-9.198559945071217,1.0,1.0,0.6753594639492599
2022-04-12,-9.843958189030344,1.0,1.0,0.9198559945071216
2022-04-13,-12.020153699882163,1.0,1.0,0.9843958189030344
2022-04-14,-16.54729296720536,1.0,1.0,1.0
2022-04-15,-15.823301812788904,1.0,1.0,1.0
2022-04-18,-21.573705149457524,1.0,1.0,1.0
2022-04-19,-23.564917347855786,1.0,1.0,1.0
2022-04-20,-24.661289113676666,1.0,1.0,1.0
2022-04-21,-28.241419000830803,1.0,1.0,1.0
2022-04-22,-29.169169400697882,1.0,1.0,1.0
2022-04-25,-30.316194584022217,1.0,1.0,1.0
2022-04-26,-27.483176468930637,1.0,1.0,1.0
2022-04-27,-22.651631409257366,1.0,1.0,1.0
2022-04-28,-22.924170296686075,1.0,1.0,1.0
2022-04-29,-21.772588958312532,1.0,1.0,1.0
2022-05-04,-23.88340393958046,1.0,1.0,1.0
2022-05-05,-21.551896332282595,1.0,1.0,1.0
2022-05-06,-22.052772686597333,1.0,1.0,1.0
2022-05-11,-21.978817641789338,1.0,1.0,1.0
2022-05-12,-24.525583019412377,1.0,1.0,1.0
2022-05-13,-24.628525838056092,1.0,1.0,1.0
2022-05-16,-22.128574731578166,1.0,1.0,1.0
2022-05-17,-21.071461668365565,1.0,1.0,1.0
2022-05-18,-19.492263252437613,1.0,1.0,1.0
2022-05-19,-20.686872636517496,1.0,1.0,1.0
2022-05-20,-22.77967653432622,1.0,1.0,1.0
2022-05-23,-24.563210749727705,1.0,1.0,1.0
2022-05-24,-24.75397763335504,1.0,1.0,1.0
2022-05-25,-26.981673207667956,1.0,1.0,1.0
2022-05-26,-25.40862675851512,1.0,1.0,1.0
2022-05-27,-24.872825582537285,1.0,1.0,1.0
2022-05-30,-24.69483486022529,1.0,1.0,1.0
2022-05-31,-26.483264489330473,1.0,1.0,1.0
2022-06-01,-28.394770184322915,1.0,1.0,1.0
2022-06-02,-29.79645567717367,1.0,1.0,1.0
2022-06-03,-31.311297066517007,1.0,1.0,1.0
2022-06-06,-32.21086311833991,1.0,1.0,1.0
2022-06-07,-31.871904616559544,1.0,1.0,1.0
2022-06-08,-30.882146279493927,1.0,1.0,1.0
2022-06-09,-31.828619835995998,1.0,1.0,1.0
2022-06-10,-31.992542249263888,1.0,1.0,1.0
2022-06-14,-31.597030344947065,1.0,1.0,1.0
2022-06-15,-30.715270194064225,1.0,1.0,1.0
2022-06-16,-29.391143890973524,1.0,1.0,1.0
2022-06-17,-29.671593939584863,1.0,1.0,1.0
2022-06-20,-28.139648359989078,1.0,1.0,1.0
2022-06-21,-29.867408160294694,1.0,1.0,1.0
2022-06-22,-29.023711176053048,1.0,1.0,1.0
2022-06-23,-28.92909775314918,1.0,1.0,1.0
2022-06-24,-29.512624862759974,1.0,1.0,1.0
2022-06-27,-29.165627693728602,1.0,1.0,1.0
2022-06-28,-28.960815035179756,1.0,1.0,1.0
2022-06-29,-29.215119345845743,1.0,1.0,1.0
2022-06-30,-33.285230754244424,1.0,1.0,1.0
2022-07-01,-32.55868085916076,1.0,1.0,1.0
2022-07-04,-31.790161859309364,1.0,1.0,1.0
2022-07-05,-30.577615238900847,1.0,1.0,1.0
2022-07-06,-30.64745416060093,1.0,1.0,1.0
2022-07-07,-30.714000590389002,1.0,1.0,1.0
2022-07-08,-30.788282448036142,1.0,1.0,1.0
2022-07-11,-32.324208833394685,1.0,1.0,1.0
2022-07-12,-32.48874227393907,1.0,1.0,1.0
2022-07-13,-33.961549231368096,1.0,1.0,1.0
2022-07-14,-33.934474066557655,1.0,1.0,1.0
2022-07-15,-32.13139214106888,1.0,1.0,1.0
2022-07-18,-31.851380678364194,1.0,1.0,1.0
2022-07-19,-32.33876024066418,1.0,1.0,1.0
2022-07-20,-32.23566639822746,1.0,1.0,1.0
2022-07-21,-33.42701221188673,1.0,1.0,1.0
2022-07-22,-33.45708763841302,1.0,1.0,1.0
2022-07-25,-32.16230110870592,1.0,1.0,1.0
2022-07-26,-30.12329147293177,1.0,1.0,1.0
2022-07-27,-29.883524040529775,1.0,1.0,1.0
2022-07-28,-30.266112914953492,1.0,1.0,1.0
2022-07-29,-29.439436650360594,1.0,1.0,1.0
2022-08-01,-30.372633741753862,1.0,1.0,1.0
2022-08-02,-31.414736841035882,1.0,1.0,1.0
2022-08-03,-31.578825569917058,1.0,1.0,1.0
2022-08-04,-31.66975394203527,1.0,1.0,1.0
2022-08-05,-32.85834630961668,1.0,1.0,1.0
2022-08-08,-31.590423054309426,1.0,1.0,1.0
2022-08-09,-30.12409511247497,1.0,1.0,1.0
2022-08-10,-29.302472772164013,1.0,1.0,1.0
2022-08-11,-28.97568443317029,1.0,1.0,1.0
2022-08-12,-28.324774439653066,1.0,1.0,1.0
2022-08-15,-27.679198744853718,1.0,1.0,1.0
2022-08-16,-26.10285345086938,1.0,1.0,1.0
2022-08-17,-26.571826841437773,1.0,1.0,1.0
2022-08-18,-26.245372307911154,1.0,1.0,1.0
2022-08-19,-25.641044230708722,1.0,1.0,1.0
2022-08-22,-24.21697236064607,1.0,1.0,1.0
2022-08-23,-22.9591432325975,1.0,1.0,1.0
2022-08-24,-23.451764360299975,1.0,1.0,1.0
2022-08-25,-23.54978141265971,1.0,1.0,1.0
2022-08-26,-22.775495414597824,1.0,1.0,1.0
2022-08-29,-22.011876920161622,1.0,1.0,1.0
2022-08-30,-21.43378057850539,1.0,1.0,1.0
2022-08-31,-18.347422443007865,1.0,1.0,1.0
2022-09-01,-16.863856166583325,1.0,1.0,1.0
2022-09-02,-16.821414825852788,1.0,1.0,1.0
2022-09-05,-16.625352446520637,1.0,1.0,1.0
2022-09-06,-18.585298689828623,1.0,1.0,1.0
2022-09-07,-19.402379689397144,1.0,1.0,1.0
2022-09-08,-18.86202145432383,1.0,1.0,1.0
2022-09-09,-17.456867131184406,1.0,1.0,1.0
2022-09-12,-16.83066563892216,1.0,1.0,1.0
2022-09-13,-16.242544404315538,1.0,1.0,1.0
2022-09-14,-16.761547849527368,1.0,1.0,1.0
2022-09-15,-16.36292942320129,1.0,1.0,1.0
2022-09-16,-15.746449203596836,1.0,1.0,1.0
2022-09-19,-14.4194181033516,1.0,1.0,1.0
2022-09-20,-17.461631547041133,1.0,1.0,1.0
2022-09-21,-21.25846065563063,1.0,1.0,1.0
2022-09-22,-16.373672617582347,1.0,1.0,1.0
2022-09-23,-19.22274158302002,1.0,1.0,1.0
2022-09-26,-23.597874778862483,1.0,1.0,1.0
2022-09-27,-24.148732152155926,1.0,1.0,1.0
2022-09-28,-21.704734191180243,1.0,1.0,1.0
2022-09-29,-20.246784697707287,1.0,1.0,1.0
2022-09-30,-18.81953386484332,1.0,1.0,1.0
2022-10-03,-18.952445036298716,1.0,1.0,1.0
2022-10-04,-19.400658162331364,1.0,1.0,1.0
2022-10-05,-19.71670281330895,1.0,1.0,1.0
2022-10-06,-21.29491455833039,1.0,1.0,1.0
2022-10-07,-24.077372420364007,1.0,1.0,1.0
2022-10-10,-23.95708948950457,1.0,1.0,1.0
2022-10-11,-23.902478110910753,1.0,1.0,1.0
2022-10-12,-24.258674537353343,1.0,1.0,1.0
2022-10-13,-24.66673103742385,1.0,1.0,1.0
2022-10-14,-24.94459595526394,1.0,1.0,1.0
2022-10-17,-23.242084139998585,1.0,1.0,1.0
2022-10-18,-22.519236617906323,1.0,1.0,1.0
2022-10-19,-24.826261170295925,1.0,1.0,1.0
2022-10-20,-23.278416296907512,1.0,1.0,1.0
2022-10-21,-22.82568765153711,1.0,1.0,1.0
2022-10-24,-22.082676871354867,1.0,1.0,1.0
2022-10-25,-19.599830804712816,1.0,1.0,1.0
2022-10-26,-19.416058167933336,1.0,1.0,1.0
2022-10-27,-17.083330779607074,1.0,1.0,1.0
2022-10-28,-17.064842893572397,1.0,1.0,1.0
2022-10-31,-16.10033590571994,1.0,1.0,1.0
2022-11-01,-15.70489291830195,1.0,1.0,1.0
2022-11-02,-14.827555888879985,1.0,1.0,1.0
2022-11-03,-15.778046115855515,1.0,1.0,1.0
2022-11-07,-13.217660566724499,1.0,1.0,1.0
2022-11-08,-12.027649570264066,1.0,1.0,1.0
2022-11-09,-14.648098414600252,1.0,1.0,1.0
2022-11-10,-13.741921567308369,1.0,1.0,1.0
2022-11-11,-13.597352945156816,1.0,1.0,1.0
2022-11-14,-11.65797640494156,1.0,1.0,1.0
2022-11-15,-13.128367696771203,1.0,1.0,1.0
2022-11-16,-14.171587468103752,1.0,1.0,1.0
2022-11-17,-14.912895711194219,1.0,1.0,1.0
2022-11-18,-15.362831347806182,1.0,1.0,1.0
2022-11-21,-16.602684606254982,1.0,1.0,1.0
2022-11-22,-15.55531395929285,1.0,1.0,1.0
2022-11-23,-14.811998159770123,1.0,1.0,1.0
2022-11-24,-15.086023685914896,1.0,1.0,1.0
2022-11-25,-15.800660365295228,1.0,1.0,1.0
2022-11-28,-16.027289128571155,1.0,1.0,1.0
2022-11-29,-15.313134584432486,1.0,1.0,1.0
2022-11-30,-15.862107808821813,1.0,1.0,1.0
2022-12-01,-15.164706294804574,1.0,1.0,1.0
2022-12-02,-15.060260744659226,1.0,1.0,1.0
2022-12-05,-13.53366040264402,1.0,1.0,1.0
2022-12-06,-13.978945571464862,1.0,1.0,1.0
2022-12-07,-14.331164446649613,1.0,1.0,1.0
2022-12-08,-15.250879605959133,1.0,1.0,1.0
2022-12-09,-15.287620559083525,1.0,1.0,1.0
2022-12-12,-15.435544193572104,1.0,1.0,1.0
2022-12-13,-15.478625899946119,1.0,1.0,1.0
2022-12-14,-15.786053432918735,1.0,1.0,1.0
2022-12-15,-16.816626475203154,1.0,1.0,1.0
2022-12-16,-16.48240271950109,1.0,1.0,1.0
2022-12-19,-16.36060243479661,1.0,1.0,1.0
2022-12-20,-16.395688571122868,1.0,1.0,1.0
2022-12-21,-16.735945781018778,1.0,1.0,1.0
2022-12-22,-16.652559315773274,1.0,1.0,1.0
2022-12-23,-16.87903715579977,1.0,1.0,1.0
2022-12-26,-16.54083205798347,1.0,1.0,1.0
2022-12-27,-15.231180614273809,1.0,1.0,1.0
2022-12-28,-16.2810981236612,1.0,1.0,1.0
2022-12-29,-16.01943785951423,1.0,1.0,1.0
2022-12-30,-15.97583516387191,1.0,1.0,1.0
2023-01-03,-16.178282732359627,1.0,1.0,1.0
2023-01-04,-16.617158915734198,1.0,1.0,1.0
2023-01-05,-17.38336738831666,1.0,1.0,1.0
2023-01-06,-16.492924233171603,1.0,1.0,1.0
2023-01-09,-15.753870508989154,1.0,1.0,1.0
2023-01-10,-15.98207359405267,1.0,1.0,1.0
2023-01-11,-14.489172218329504,1.0,1.0,1.0
2023-01-12,-14.694747962606202,1.0,1.0,1.0
2023-01-13,-14.345129101891574,1.0,1.0,1.0
2023-01-16,-13.569509625637266,1.0,1.0,1.0
2023-01-17,-14.979143526378047,1.0,1.0,1.0
2023-01-18,-15.056302216666994,1.0,1.0,1.0
2023-01-19,-16.018440469778618,1.0,1.0,1.0
2023-01-20,-16.236318866604428,1.0,1.0,1.0
2023-01-23,-15.536467475507242,1.0,1.0,1.0
2023-01-24,-15.846977674564656,1.0,1.0,1.0
2023-01-25,-16.15465770577075,1.0,1.0,1.0
2023-01-26,-16.154221407618643,1.0,1.0,1.0
2023-01-27,-15.419029170822329,1.0,1.0,1.0
2023-01-30,-14.410767040705352,1.0,1.0,1.0
2023-01-31,-14.246296243649926,1.0,1.0,1.0
2023-02-01,-14.138456007606104,1.0,1.0,1.0
2023-02-02,-14.079157942040199,1.0,1.0,1.0
